student,school,minority,sex,ses,math
5507,7635,No,Female,-0.938,14.842
5508,7635,No,Female,-0.738,16.442
5509,7635,No,Female,-0.038,17.768
5510,7635,No,Male,0.392,4.995
5511,7635,No,Female,0.062,22.579
5512,7635,No,Male,0.242,13.082
5513,7635,No,Male,0.902,17.989
5514,7635,No,Male,0.242,7.741
5515,7635,No,Male,1.392,22.851
5516,7635,No,Male,0.702,22.055
5517,7635,No,Female,0.352,20.691
5518,7635,No,Male,1.512,14.823
5519,7635,No,Female,-0.978,21.445
5520,7635,No,Male,-1.228,6.225
5521,7635,No,Female,-0.408,17.049
5522,7635,No,Female,-0.138,15.203
5523,7635,No,Female,-0.008,19.989
5524,7635,No,Female,0.802,19.044
5525,7635,No,Male,0.422,7.703
5526,7635,No,Female,0.242,3.724
5527,7635,No,Female,-0.258,10.535
5528,7635,No,Male,1.132,23.81
5529,7635,No,Male,-1.238,5.479
5530,7635,No,Male,1.262,15.358
5531,7635,No,Female,-0.648,5.866
5532,7635,No,Female,0.872,13.84
5533,7635,No,Female,0.742,13.398
5534,7635,No,Female,0.332,21.319
5535,7635,No,Male,0.222,22.066
5536,7635,No,Female,0.942,19.816
5537,7635,No,Female,-0.018,24.479
5538,7635,No,Female,0.342,13.142
5539,7635,No,Female,0.342,12.406
5540,7635,No,Female,-0.008,19.964
5541,7635,No,Male,1.202,22.37
5542,7635,No,Female,0.532,14.713
5543,7635,No,Male,0.112,22.016
5544,7635,No,Female,-0.018,15.609
5545,7635,No,Male,-0.258,19.795
5546,7635,No,Female,1.182,14.077
5547,7635,No,Male,0.652,8.554
5548,7688,No,Male,-0.128,19.866
5549,7688,No,Male,-0.318,20.078
5550,7688,No,Male,1.182,22.085
5551,7688,No,Male,0.222,20.928
5552,7688,No,Male,-0.278,17.163
5553,7688,No,Male,0.272,21.563
5554,7688,No,Male,0.052,20.032
5555,7688,No,Male,0.392,22.94
5556,7688,No,Male,0.682,23.686
5557,7688,No,Male,0.032,22.745
5558,7688,No,Male,0.392,20.046
5559,7688,No,Male,-0.008,22.909
5560,7688,Yes,Male,0.792,24.993
5561,7688,No,Male,0.752,15.264
5562,7688,No,Male,1.162,15.466
5563,7688,No,Male,0.172,16.855
5564,7688,No,Male,0.482,23.161
5565,7688,No,Male,0.432,18.718
5566,7688,No,Male,0.482,14.266
5567,7688,No,Male,0.772,16.267
5568,7688,No,Male,0.522,23.238
5569,7688,No,Male,0.062,15.781
5570,7688,No,Male,0.292,18.63
5571,7688,No,Male,0.792,19.06
5572,7688,No,Male,0.592,1.277
5573,7688,No,Male,0.902,24.993
5574,7688,No,Male,1.422,22.69
5575,7688,No,Male,0.092,21.07
5576,7688,No,Male,0.552,9.156
5577,7688,No,Male,0.612,19.004
5578,7688,Yes,Male,0.612,9.587
5579,7688,Yes,Male,-0.628,18.504
5580,7688,No,Male,-0.708,15.485
5581,7688,No,Male,-0.468,16.216
5582,7688,No,Male,-0.298,13.484
5583,7688,No,Male,-0.938,20.978
5584,7688,No,Male,-0.068,12.146
5585,7688,No,Male,0.002,18.284
5586,7688,No,Male,0.572,10.582
5587,7688,No,Male,0.132,21.517
5588,7688,No,Male,0.112,13.738
5589,7688,No,Male,0.502,20.908
5590,7688,No,Male,0.362,19.624
5591,7688,No,Male,-0.638,15.24
5592,7688,Yes,Male,-0.398,24.479
5593,7688,No,Male,-0.008,22.907
5594,7688,No,Male,-0.308,15.23
5595,7688,Yes,Male,-0.078,20.502
5596,7688,No,Male,0.902,18.537
5597,7688,No,Male,0.712,17.258
5598,7688,No,Male,-1.278,19.567
5599,7688,No,Male,-0.488,16.252
5600,7688,No,Male,-0.658,19.391
5601,7688,No,Male,-0.288,20.459
5602,7697,No,Female,-0.408,6.779
5603,7697,No,Female,0.662,12.505
5604,7697,No,Male,0.692,19.844
5605,7697,No,Male,0.482,17.163
5606,7697,No,Female,-0.208,5.705
5607,7697,No,Male,0.252,22.973
5608,7697,No,Male,-0.718,13.179
5609,7697,No,Female,0.562,7.015
5610,7697,No,Male,0.122,14.254
5611,7697,No,Male,0.832,20.13
5612,7697,No,Male,0.002,5.148
5613,7697,No,Female,-0.008,11.475
5614,7697,No,Female,0.182,24.479
5615,7697,No,Female,0.742,23.398
5616,7697,No,Male,-0.158,10.116
5617,7697,No,Male,0.542,24.483
5618,7697,No,Male,0.502,24.993
5619,7697,No,Male,-0.158,20.226
5620,7697,No,Female,0.442,17.022
5621,7697,No,Male,0.822,23.464
5622,7697,No,Male,1.032,4.887
5623,7697,No,Male,0.272,21.848
5624,7697,No,Female,0.192,8.731
5625,7697,No,Male,-0.588,13.528
5626,7697,No,Male,0.872,11.62
5627,7697,No,Male,-0.228,18.395
5628,7697,No,Female,-1.118,6.574
5629,7697,No,Male,-1.078,18.805
5630,7697,No,Male,0.472,13.179
5631,7697,No,Male,0.802,23.185
5632,7697,No,Male,0.942,23.578
5633,7697,No,Female,1.512,14.416
5634,7734,No,Female,-0.658,16.44
5635,7734,No,Male,-1.238,4.132
5636,7734,No,Female,-0.188,7.044
5637,7734,No,Male,-1.278,24.041
5638,7734,Yes,Female,-1.128,1.824
5639,7734,Yes,Male,-1.128,5.118
5640,7734,Yes,Male,-0.388,2.528
5641,7734,No,Female,-0.878,5.194
5642,7734,Yes,Female,-1.968,-1.225
5643,7734,No,Male,1.512,13.759
5644,7734,Yes,Male,-0.638,17.054
5645,7734,No,Female,1.002,23.394
5646,7734,No,Female,-0.068,9.782
5647,7734,No,Male,0.412,17.271
5648,7734,No,Female,0.602,24.479
5649,7734,Yes,Female,0.202,16.148
5650,7734,Yes,Female,-1.518,0.554
5651,7734,Yes,Female,-1.548,-0.281
5652,7734,No,Female,-0.068,6.018
5653,7734,No,Male,0.192,23.062
5654,7734,Yes,Male,-0.388,9.841
5655,7734,No,Female,-1.168,6.135
5656,7890,No,Male,-0.618,17.17
5657,7890,No,Female,0.232,4.74
5658,7890,No,Female,0.032,3.377
5659,7890,No,Female,-0.678,22.189
5660,7890,No,Male,-0.168,16.495
5661,7890,No,Male,-0.828,15.574
5662,7890,No,Female,-0.528,12.044
5663,7890,No,Female,-1.488,3.628
5664,7890,No,Female,0.492,3.901
5665,7890,No,Male,-0.158,5.941
5666,7890,No,Female,-0.998,5.496
5667,7890,No,Male,-1.128,3.996
5668,7890,No,Male,0.282,4.556
5669,7890,No,Male,0.022,20.542
5670,7890,No,Female,-1.308,11.206
5671,7890,No,Female,-0.118,2.811
5672,7890,No,Female,-0.858,11.467
5673,7890,No,Female,-1.128,2.622
5674,7890,No,Male,-0.978,20.534
5675,7890,No,Female,-0.188,3.893
5676,7890,No,Female,-1.148,14.279
5677,7890,No,Male,-0.668,14.662
5678,7890,No,Male,-0.238,0.748
5679,7890,No,Female,-1.518,9.68
5680,7890,No,Male,-0.698,7.886
5681,7890,No,Male,-1.038,0.93
5682,7890,No,Male,0.002,5.211
5683,7890,No,Female,-0.198,11.992
5684,7890,No,Female,-1.428,3.371
5685,7890,No,Male,-0.338,16.809
5686,7890,No,Male,-0.938,3.478
5687,7890,No,Female,-0.148,7.774
5688,7890,No,Male,-0.488,4.439
5689,7890,Yes,Male,-0.868,9.35
5690,7890,Yes,Male,-0.358,-0.398
5691,7890,No,Male,0.112,20.468
5692,7890,No,Female,-1.038,10.16
5693,7890,No,Female,-0.738,8.787
5694,7890,No,Female,-0.388,8.954
5695,7890,No,Female,-1.388,2.434
5696,7890,No,Female,-0.118,3.295
5697,7890,No,Male,-0.368,6.893
5698,7890,No,Male,-1.598,3.414
5699,7890,No,Male,-1.148,9.28
5700,7890,No,Male,-0.168,8.322
5701,7890,Yes,Male,-0.318,6.22
5702,7890,No,Female,0.832,12.037
5703,7890,No,Male,-0.988,20.648
5704,7890,Yes,Male,0.802,3.744
5705,7890,Yes,Male,-0.048,-2.362
5706,7890,No,Female,0.082,0.709
5707,7919,No,Male,0.852,2.809
5708,7919,No,Female,1.022,7.788
5709,7919,No,Male,0.172,23.906
5710,7919,No,Female,0.552,13.8
5711,7919,No,Male,0.702,18.171
5712,7919,No,Male,-0.008,10.083
5713,7919,Yes,Female,0.762,9.891
5714,7919,No,Male,1.172,17.775
5715,7919,No,Male,0.952,22.519
5716,7919,No,Female,-0.068,23.007
5717,7919,No,Male,0.762,7.195
5718,7919,No,Male,0.612,13.475
5719,7919,No,Female,0.392,6.582
5720,7919,No,Male,-0.118,23.623
5721,7919,No,Male,-0.118,4.675
5722,7919,No,Male,-0.038,13.184
5723,7919,No,Male,0.062,19.14
5724,7919,No,Female,0.862,20.245
5725,7919,No,Female,0.132,0.767
5726,7919,No,Female,0.652,14.991
5727,7919,No,Male,0.412,18.484
5728,7919,No,Female,0.412,13.23
5729,7919,No,Female,0.962,18.608
5730,7919,No,Female,0.622,23.578
5731,7919,No,Male,-1.578,3.367
5732,7919,No,Male,0.302,10.437
5733,7919,No,Female,0.062,9.76
5734,7919,No,Female,-0.408,10.889
5735,7919,No,Male,1.012,21.741
5736,7919,No,Male,0.752,21.695
5737,7919,No,Female,0.802,23.323
5738,7919,No,Female,0.762,19.043
5739,7919,No,Male,0.762,18.921
5740,7919,No,Female,0.282,8
5741,7919,No,Male,0.862,21.539
5742,7919,No,Male,0.342,21.152
5743,7919,No,Male,1.262,12.056
5744,8009,Yes,Male,-0.148,5.6
5745,8009,Yes,Male,0.072,19.843
5746,8009,Yes,Male,0.332,5.359
5747,8009,No,Male,0.612,18.394
5748,8009,No,Male,0.882,17.807
5749,8009,No,Male,0.882,14.278
5750,8009,No,Male,0.922,12.072
5751,8009,No,Male,-0.798,3.5
5752,8009,No,Male,0.892,17.958
5753,8009,Yes,Male,1.252,22.772
5754,8009,No,Male,-0.588,12.224
5755,8009,No,Male,0.912,15.402
5756,8009,No,Male,0.902,13.255
5757,8009,No,Male,0.932,14.514
5758,8009,Yes,Male,1.072,16.396
5759,8009,No,Male,0.412,19.565
5760,8009,No,Male,1.422,22.208
5761,8009,Yes,Male,1.192,9.52
5762,8009,No,Male,0.482,17.953
5763,8009,Yes,Male,1.102,6.149
5764,8009,No,Male,0.972,22.365
5765,8009,No,Male,0.282,11.063
5766,8009,Yes,Male,0.672,17.724
5767,8009,No,Male,1.072,15.422
5768,8009,No,Male,0.522,9.718
5769,8009,Yes,Male,0.892,9.78
5770,8009,Yes,Male,-0.388,19.686
5771,8009,No,Male,0.042,18.604
5772,8009,No,Male,0.302,6.153
5773,8009,No,Male,1.072,22.373
5774,8009,No,Male,0.002,13.331
5775,8009,No,Male,0.612,7.824
5776,8009,No,Male,-0.358,11.307
5777,8009,No,Male,0.502,18.814
5778,8009,No,Male,0.662,16.452
5779,8009,Yes,Male,0.652,9.311
5780,8009,No,Male,1.072,17.305
5781,8009,Yes,Male,0.792,-1.524
5782,8009,Yes,Male,-0.268,13.108
5783,8009,No,Male,0.382,14.931
5784,8009,No,Male,0.632,6.568
5785,8009,No,Male,0.452,14.061
5786,8009,Yes,Male,-0.618,20.828
5787,8009,No,Male,0.792,10.58
5788,8009,No,Male,0.672,13.147
5789,8009,Yes,Male,0.852,21.497
5790,8009,Yes,Male,-0.778,16.785
5791,8150,No,Female,0.322,12.693
5792,8150,No,Female,0.202,18.295
5793,8150,No,Female,-0.278,13.881
5794,8150,No,Female,1.182,21.186
5795,8150,No,Female,0.852,17.769
5796,8150,No,Male,0.032,10.399
5797,8150,No,Female,0.722,12.088
5798,8150,No,Female,0.302,7.369
5799,8150,No,Female,-0.358,8.555
5800,8150,No,Male,-0.318,14.947
5801,8150,No,Female,1.072,13.543
5802,8150,Yes,Female,0.902,16.405
5803,8150,No,Female,1.012,11.288
5804,8150,No,Female,-1.578,17.756
5805,8150,No,Male,1.132,13.66
5806,8150,No,Female,-0.198,24.355
5807,8150,Yes,Female,0.812,17.045
5808,8150,No,Male,-0.468,18.368
5809,8150,No,Male,0.612,17.82
5810,8150,No,Female,-0.548,5.523
5811,8150,No,Male,1.102,16.475
5812,8150,No,Male,-0.328,22.854
5813,8150,No,Male,-0.588,19.189
5814,8150,No,Female,1.072,17.889
5815,8150,No,Female,0.042,6.878
5816,8150,No,Female,0.532,22.854
5817,8150,No,Male,0.462,13.313
5818,8150,No,Female,0.542,18.002
5819,8150,No,Female,0.752,10.482
5820,8150,Yes,Male,0.582,6.106
5821,8150,No,Male,-0.208,13.779
5822,8150,No,Female,-0.638,17.846
5823,8150,No,Male,1.212,6.772
5824,8150,No,Female,0.752,23.58
5825,8150,No,Female,0.282,14.843
5826,8150,No,Female,0.512,15.244
5827,8150,No,Female,0.302,3.347
5828,8150,No,Male,-0.108,12.782
5829,8150,No,Male,0.282,20.296
5830,8150,No,Female,-0.118,14.334
5831,8150,No,Female,0.312,13.557
5832,8150,No,Female,-0.118,15.888
5833,8150,No,Male,0.602,14.356
5834,8150,Yes,Male,0.812,19.893
5835,8165,No,Male,-0.138,23.772
5836,8165,No,Male,-0.438,14.389
5837,8165,No,Male,0.222,20.781
5838,8165,No,Male,-0.138,24.252
5839,8165,No,Male,-0.298,20.564
5840,8165,No,Male,-0.038,14.879
5841,8165,No,Male,0.592,18.788
5842,8165,No,Male,0.942,14.578
5843,8165,No,Male,1.192,17.03
5844,8165,No,Male,0.062,20.945
5845,8165,No,Male,-0.678,11.244
5846,8165,No,Male,0.332,10.989
5847,8165,No,Male,0.192,12.644
5848,8165,No,Male,0.092,10.442
5849,8165,No,Male,-0.858,-0.179
5850,8165,No,Male,-0.498,10.661
5851,8165,No,Male,0.442,11.027
5852,8165,No,Male,0.732,14.89
5853,8165,No,Male,0.572,22.771
5854,8165,Yes,Male,-1.058,15.539
5855,8165,No,Male,1.192,18.822
5856,8165,No,Male,1.332,21.185
5857,8165,Yes,Male,-0.588,20.399
5858,8165,No,Male,0.282,21.797
5859,8165,No,Male,0.292,19.475
5860,8165,No,Male,0.402,10.665
5861,8165,No,Male,0.152,23.065
5862,8165,No,Male,0.762,17.969
5863,8165,No,Male,0.042,20.551
5864,8165,No,Male,-0.298,13.492
5865,8165,No,Male,1.122,18.215
5866,8165,No,Male,-0.428,18.196
5867,8165,No,Male,0.462,8.984
5868,8165,No,Male,1.342,19.679
5869,8165,No,Male,1.272,22.37
5870,8165,No,Male,1.452,22.685
5871,8165,No,Male,0.892,23.591
5872,8165,No,Male,0.842,5.55
5873,8165,No,Male,0.112,11.24
5874,8165,No,Male,0.112,15.648
5875,8165,Yes,Male,-0.588,19.391
5876,8165,No,Male,0.152,21.324
5877,8165,No,Male,1.132,15.071
5878,8165,No,Male,-0.158,13.869
5879,8165,No,Male,1.102,12.676
5880,8165,No,Male,0.732,9.695
5881,8165,No,Male,0.252,15.445
5882,8165,No,Male,0.032,12.608
5883,8165,No,Male,0.502,22.447
5884,8175,Yes,Female,0.602,12.09
5885,8175,Yes,Male,-0.958,7.272
5886,8175,No,Male,0.012,5.683
5887,8175,No,Male,0.152,5.73
5888,8175,No,Female,-0.468,7.097
5889,8175,Yes,Female,-0.768,18.416
5890,8175,Yes,Male,-0.068,15.927
5891,8175,No,Male,-0.818,4.507
5892,8175,No,Female,0.532,14.017
5893,8175,Yes,Male,-0.218,9.202
5894,8175,Yes,Male,0.622,3.514
5895,8175,Yes,Female,0.112,13.703
5896,8175,Yes,Male,1.022,14.958
5897,8175,Yes,Female,-1.498,5.441
5898,8175,Yes,Male,0.322,19.822
5899,8175,Yes,Male,-0.478,23.689
5900,8175,Yes,Male,-0.738,17.255
5901,8175,No,Female,-0.298,11.531
5902,8175,Yes,Female,-0.498,4.141
5903,8175,Yes,Female,-0.798,10.793
5904,8175,Yes,Female,0.592,10.244
5905,8175,No,Male,0.792,6.351
5906,8175,Yes,Female,-1.178,14.173
5907,8175,Yes,Female,-0.148,5.284
5908,8175,Yes,Male,-0.968,15.894
5909,8175,Yes,Female,0.342,11.259
5910,8175,No,Female,-0.298,4.705
5911,8175,Yes,Female,-1.288,14.307
5912,8175,Yes,Male,-1.058,3.792
5913,8175,No,Male,0.472,24.479
5914,8175,No,Male,0.962,15.825
5915,8175,No,Male,-0.158,11.356
5916,8175,No,Female,0.502,23.58
5917,8188,No,Male,0.382,23.487
5918,8188,No,Male,-0.308,3.545
5919,8188,No,Female,-0.268,16.653
5920,8188,No,Female,1.012,19.535
5921,8188,No,Female,-0.018,14.778
5922,8188,Yes,Female,-0.128,2.691
5923,8188,No,Female,-1.238,5.56
5924,8188,No,Female,0.552,7.77
5925,8188,Yes,Female,1.072,8.629
5926,8188,No,Female,-0.328,5.678
5927,8188,No,Female,-0.838,10.259
5928,8188,No,Male,-0.608,2.909
5929,8188,No,Male,1.022,9.751
5930,8188,No,Female,0.642,16.338
5931,8188,No,Female,0.182,15.216
5932,8188,No,Male,0.612,15.58
5933,8188,No,Female,0.722,18.042
5934,8188,Yes,Female,-0.358,5.127
5935,8188,No,Female,0.112,22.354
5936,8188,No,Female,-0.838,8.841
5937,8188,No,Female,0.212,14.848
5938,8188,No,Male,1.072,22.705
5939,8188,No,Female,0.142,12.023
5940,8188,Yes,Male,0.522,7.426
5941,8188,No,Female,0.242,22.365
5942,8188,No,Female,1.072,14.47
5943,8188,No,Female,-0.138,17.763
5944,8188,Yes,Female,-0.948,2.063
5945,8188,No,Male,-0.538,20.627
5946,8188,No,Female,1.152,15.196
5947,8193,No,Male,0.402,19.699
5948,8193,No,Male,-0.628,20.945
5949,8193,Yes,Male,1.172,14.408
5950,8193,No,Male,0.802,20.161
5951,8193,No,Male,-0.898,15.639
5952,8193,Yes,Male,0.032,17.554
5953,8193,No,Male,0.582,17.143
5954,8193,No,Male,0.572,18.91
5955,8193,No,Male,-0.908,21.674
5956,8193,Yes,Male,-0.688,9.681
5957,8193,Yes,Male,-0.808,20.216
5958,8193,No,Male,-0.338,15.235
5959,8193,Yes,Male,-0.918,12.885
5960,8193,No,Male,0.052,15.969
5961,8193,No,Male,0.802,19.632
5962,8193,No,Male,0.462,12.644
5963,8193,Yes,Male,-0.348,10.102
5964,8193,No,Male,-0.828,10.748
5965,8193,Yes,Male,0.242,18.63
5966,8193,No,Male,-0.108,17.734
5967,8193,No,Male,0.492,18.406
5968,8193,No,Male,-0.028,16.743
5969,8193,No,Male,-0.438,16.939
5970,8193,No,Male,0.322,24.993
5971,8193,Yes,Male,-0.858,13.04
5972,8193,No,Male,-0.468,16.311
5973,8193,No,Male,-0.738,13.252
5974,8193,No,Male,-0.458,13.981
5975,8193,No,Male,0.422,15.969
5976,8193,Yes,Male,-0.418,7.212
5977,8193,No,Male,-0.378,5.189
5978,8193,No,Male,-0.258,20.625
5979,8193,No,Male,-0.008,17.594
5980,8193,No,Male,-0.378,19.092
5981,8193,No,Male,-0.178,10.985
5982,8193,No,Male,-0.008,17.109
5983,8193,Yes,Male,-1.588,13.276
5984,8193,No,Male,-0.328,22.475
5985,8193,No,Male,-0.008,22.079
5986,8193,No,Male,-0.288,21.893
5987,8193,No,Male,0.472,17.554
5988,8193,No,Male,-0.618,12.674
5989,8193,Yes,Male,-0.508,10.987
5990,8202,No,Male,-0.248,11.137
5991,8202,No,Female,-0.818,6.469
5992,8202,No,Male,1.312,24.107
5993,8202,No,Female,0.242,-2.832
5994,8202,No,Male,-0.298,13.651
5995,8202,No,Female,-0.648,7.709
5996,8202,Yes,Female,-0.188,1.062
5997,8202,No,Female,0.452,14.051
5998,8202,No,Female,-0.488,10.061
5999,8202,No,Female,0.972,24.993
6000,8202,No,Female,-0.148,2.165
6001,8202,No,Male,-0.918,16.59
6002,8202,No,Female,-0.538,18.113
6003,8202,No,Male,1.172,18.46
6004,8202,Yes,Female,-0.098,5.758
6005,8202,No,Male,1.282,24.421
6006,8202,No,Female,-0.278,14.518
6007,8202,No,Male,1.082,21.435
6008,8202,Yes,Female,0.212,3.445
6009,8202,Yes,Female,-0.718,16.791
6010,8202,No,Female,1.242,5.585
6011,8202,No,Male,0.582,8.439
6012,8202,No,Male,1.222,19.67
6013,8202,No,Female,-0.098,7.448
6014,8202,Yes,Female,-0.068,0.787
6015,8202,No,Male,0.092,15.89
6016,8202,No,Male,0.622,4.778
6017,8202,No,Female,0.762,8.796
6018,8202,No,Female,-0.188,6.546
6019,8202,No,Male,-0.548,14.841
6020,8202,Yes,Male,-1.168,2.783
6021,8202,No,Female,-0.138,5.286
6022,8202,No,Male,0.142,24.421
6023,8202,No,Male,-0.038,16.166
6024,8202,No,Female,-0.758,16.395
6025,8357,No,Female,-0.898,7.387
6026,8357,No,Male,-0.408,13.984
6027,8357,No,Male,1.132,19.244
6028,8357,No,Female,-1.288,7.075
6029,8357,No,Female,0.382,11.736
6030,8357,No,Female,0.042,12.51
6031,8357,No,Female,0.682,1.017
6032,8357,No,Female,0.182,18.33
6033,8357,No,Male,-3.758,3.671
6034,8357,No,Male,0.752,24.386
6035,8357,No,Female,0.432,21.836
6036,8357,No,Male,-0.498,22.359
6037,8357,No,Female,-0.278,16.401
6038,8357,No,Male,1.092,20.252
6039,8357,No,Male,-0.678,15.547
6040,8357,Yes,Male,-1.398,1.681
6041,8357,No,Female,-0.068,14.133
6042,8357,No,Female,0.202,20.013
6043,8357,No,Male,0.062,20.403
6044,8357,No,Male,0.912,10.242
6045,8357,No,Male,-0.118,14.025
6046,8357,No,Female,-0.288,7.647
6047,8357,No,Female,1.422,17.342
6048,8357,No,Female,0.852,8.145
6049,8357,No,Female,-0.488,14.142
6050,8357,No,Female,-0.338,22.129
6051,8357,No,Male,-0.538,22.673
6052,8367,No,Male,-0.228,15.936
6053,8367,No,Female,-0.208,1.865
6054,8367,Yes,Male,0.532,-2.832
6055,8367,No,Female,0.662,2.122
6056,8367,No,Male,-0.228,6.755
6057,8367,No,Male,-1.078,0.725
6058,8367,Yes,Male,-1.028,0.836
6059,8367,No,Female,0.242,6.788
6060,8367,No,Female,-0.048,8.454
6061,8367,No,Male,1.462,4.192
6062,8367,No,Female,-0.458,4.841
6063,8367,No,Male,0.202,3.895
6064,8367,No,Female,1.202,6.227
6065,8367,No,Female,-0.668,3.935
6066,8477,No,Female,-0.308,10.036
6067,8477,No,Female,0.062,7.733
6068,8477,No,Male,-0.438,12.683
6069,8477,No,Female,-0.148,5.84
6070,8477,Yes,Female,-1.948,7.644
6071,8477,No,Female,-0.438,7.276
6072,8477,No,Male,-0.868,20.726
6073,8477,No,Female,-0.168,16.28
6074,8477,No,Female,0.752,20.716
6075,8477,Yes,Male,-0.368,4.986
6076,8477,No,Female,0.052,23.549
6077,8477,No,Male,-0.568,7.873
6078,8477,No,Male,0.082,10.776
6079,8477,No,Male,-0.168,21.179
6080,8477,Yes,Female,-2.298,1.138
6081,8477,No,Female,-0.468,5.671
6082,8477,No,Male,0.932,13.967
6083,8477,No,Female,0.812,20.73
6084,8477,No,Female,0.762,21.586
6085,8477,No,Female,0.732,13.676
6086,8477,Yes,Female,0.742,7.044
6087,8477,No,Female,0.202,9.743
6088,8477,No,Male,-0.398,16.305
6089,8477,No,Male,-0.708,16.646
6090,8477,No,Female,0.662,14.076
6091,8477,No,Female,-0.888,13.97
6092,8477,No,Female,0.792,22.864
6093,8477,No,Male,-0.918,16.583
6094,8477,Yes,Male,-2.218,4.662
6095,8477,No,Female,0.232,22.653
6096,8477,No,Female,-0.418,5.642
6097,8477,No,Female,0.572,8.135
6098,8477,No,Male,-0.298,16.324
6099,8477,No,Female,-0.728,1.565
6100,8477,No,Male,0.322,23.062
6101,8477,No,Female,-0.468,4.173
6102,8477,No,Female,0.262,5.811
6103,8531,Yes,Male,1.062,6.199
6104,8531,No,Female,-0.318,1.375
6105,8531,No,Male,-0.148,1.882
6106,8531,No,Male,1.192,24.112
6107,8531,No,Male,0.782,7.529
6108,8531,No,Female,0.202,13.985
6109,8531,No,Female,1.022,15.997
6110,8531,No,Female,-0.628,23.696
6111,8531,No,Female,1.092,21.366
6112,8531,No,Female,0.452,7.204
6113,8531,No,Male,1.512,23.087
6114,8531,No,Male,0.742,19.365
6115,8531,No,Male,-1.178,22.401
6116,8531,No,Female,1.332,18.817
6117,8531,No,Male,-0.558,14.087
6118,8531,No,Female,-0.138,14.733
6119,8531,No,Male,1.182,15.555
6120,8531,No,Female,0.842,11.841
6121,8531,Yes,Female,0.332,13.689
6122,8531,Yes,Male,0.502,7.061
6123,8531,No,Male,0.842,20.121
6124,8531,Yes,Female,-0.368,10.663
6125,8531,Yes,Female,0.022,10.46
6126,8531,No,Male,0.722,17.153
6127,8531,No,Male,0.462,4.552
6128,8531,No,Male,0.922,22.271
6129,8531,No,Female,-0.008,5.538
6130,8531,No,Female,0.932,23.501
6131,8531,No,Female,1.052,23.397
6132,8531,No,Male,0.592,24.418
6133,8531,No,Male,0.722,10.17
6134,8531,No,Male,-0.208,6.311
6135,8531,No,Male,1.262,20.094
6136,8531,Yes,Female,-0.968,14.419
6137,8531,No,Female,0.232,8.15
6138,8531,No,Female,-0.088,5.945
6139,8531,No,Female,-0.128,10.358
6140,8531,Yes,Female,0.092,-1.509
6141,8531,No,Female,1.512,7.166
6142,8531,No,Female,0.312,22.895
6143,8531,Yes,Female,-0.458,4.622
6144,8627,No,Male,0.462,10.86
6145,8627,No,Male,-0.188,8.921
6146,8627,No,Female,0.832,10.904
6147,8627,No,Male,0.762,1.609
6148,8627,No,Female,-0.188,9.352
6149,8627,No,Female,0.492,3.545
6150,8627,No,Female,-0.388,12.752
6151,8627,No,Male,1.452,0.978
6152,8627,No,Female,-1.008,2.601
6153,8627,No,Male,-0.158,5.277
6154,8627,No,Male,-0.738,24.993
6155,8627,No,Male,1.122,24.993
6156,8627,No,Female,1.122,23.52
6157,8627,No,Male,-0.018,13.946
6158,8627,No,Female,0.202,14.259
6159,8627,No,Male,-0.358,15.525
6160,8627,No,Female,-0.288,2.829
6161,8627,Yes,Male,-0.188,15.523
6162,8627,No,Male,0.272,11.322
6163,8627,No,Male,0.922,13.522
6164,8627,No,Male,-0.118,16.59
6165,8627,No,Female,0.942,16.438
6166,8627,No,Male,0.272,5.098
6167,8627,No,Male,-1.058,8.867
6168,8627,No,Male,-0.428,18.125
6169,8627,No,Female,0.172,14.354
6170,8627,Yes,Female,-0.578,9.262
6171,8627,No,Male,0.262,12.449
6172,8627,Yes,Male,-1.528,11.534
6173,8627,No,Female,0.462,11.378
6174,8627,No,Male,-0.208,6.41
6175,8627,No,Female,1.082,12.22
6176,8627,No,Female,-0.188,14.547
6177,8627,No,Male,-0.648,16.66
6178,8627,Yes,Male,-0.248,2.021
6179,8627,No,Female,0.312,22.038
6180,8627,Yes,Female,-0.178,4.348
6181,8627,No,Female,1.012,18.999
6182,8627,No,Female,0.712,11.477
6183,8627,No,Male,0.552,15.254
6184,8627,No,Female,-0.598,4.575
6185,8627,Yes,Male,0.002,3.442
6186,8627,No,Male,0.272,11.271
6187,8627,No,Male,1.292,15.295
6188,8627,No,Female,0.682,6.703
6189,8627,Yes,Female,-0.228,3.59
6190,8627,No,Male,0.542,18.143
6191,8627,No,Male,-0.938,9.901
6192,8627,No,Female,0.122,15.088
6193,8627,Yes,Male,-1.558,-0.602
6194,8627,No,Male,1.282,0.507
6195,8627,Yes,Female,-0.478,1.912
6196,8627,No,Female,0.442,11.712
6197,8628,No,Male,-0.238,21.455
6198,8628,No,Female,0.562,14.281
6199,8628,No,Female,-0.068,23.138
6200,8628,No,Male,0.102,23.06
6201,8628,No,Male,0.442,9.275
6202,8628,No,Male,0.172,22.321
6203,8628,No,Male,-0.728,23.878
6204,8628,No,Male,-0.468,9.369
6205,8628,No,Male,-0.148,16.053
6206,8628,No,Female,-0.468,9.572
6207,8628,No,Male,-1.068,22.648
6208,8628,No,Male,0.432,23.009
6209,8628,No,Female,-1.458,7.675
6210,8628,No,Male,1.162,24.993
6211,8628,No,Female,-0.188,18.135
6212,8628,No,Male,-0.598,23.484
6213,8628,No,Female,0.492,12.788
